datetime,ORO_INFLOW_CFS,ORO_OUTFLOW_CFS,ORO_STORAGE_AF
2017-02-01 00:00:00,0.0,19955.0,2841754.0
2017-02-01 01:00:00,10054.799983455596,19880.0,2840942.0
2017-02-01 02:00:00,6779.899977971529,19860.0,2839861.0
2017-02-01 03:00:00,11871.39998622639,20051.0,2839185.0
2017-02-01 04:00:00,11901.39998622639,20081.0,2838509.0
2017-02-01 05:00:00,6912.899977971528,19993.0,2837428.0
2017-02-01 06:00:00,16738.999994498594,20006.0,2837158.0
2017-02-01 07:00:00,11781.499986249231,19949.0,2836483.0
2017-02-01 08:00:00,-4514.60004128615,20000.0,2834457.0
2017-02-01 09:00:00,5223.499975246415,19925.0,2833242.0
2017-02-01 10:00:00,2391.599969756844,20348.0,2831758.0
2017-02-01 11:00:00,25223.500008254865,20323.0,2832163.0
2017-02-01 12:00:00,7201.99997799437,20270.0,2831083.0
2017-02-01 13:00:00,7217.099978011707,20273.0,2830004.0
2017-02-01 14:00:00,20243.0,20243.0,2830004.0
2017-02-01 15:00:00,5588.699975286596,20266.0,2828791.0
2017-02-01 16:00:00,4033.0999725103,20356.0,2827442.0
2017-02-01 17:00:00,-4100.000041160109,20342.0,2825422.0
2017-02-01 18:00:00,13754.099989014525,20276.0,2824883.0
2017-02-01 19:00:00,10572.199983535957,20349.0,2824075.0
2017-02-01 20:00:00,28497.300013716093,20354.0,2824748.0
2017-02-01 21:00:00,-2534.5000384121545,20274.0,2822863.0
2017-02-01 22:00:00,8838.799980805343,20237.0,2821921.0
2017-02-01 23:00:00,-4154.900041137265,20275.0,2819902.0
2017-02-02 00:00:00,7266.499978097571,20274.0,2818827.0
2017-02-02 01:00:00,12173.699986283911,20317.0,2818154.0
2017-02-02 02:00:00,5844.999975344117,20486.0,2816944.0
2017-02-02 03:00:00,10705.399983576139,20458.0,2816138.0
2017-02-02 04:00:00,17181.09999452143,20436.0,2815869.0
2017-02-02 05:00:00,5809.099975361455,20438.0,2814660.0
2017-02-02 06:00:00,-577.6000355728358,20549.0,2812914.0
2017-02-02 07:00:00,10687.399983576139,20440.0,2812108.0
2017-02-02 08:00:00,12315.89998632409,20435.0,2811437.0
2017-02-02 09:00:00,12275.899986329592,20395.0,2810766.0
2017-02-02 10:00:00,9043.999980845523,20418.0,2809826.0
2017-02-02 11:00:00,12306.999986346931,20414.0,2809156.0
2017-02-02 12:00:00,26980.600010922455,20495.0,2809692.0
2017-02-02 13:00:00,10675.49998359898,20416.0,2808887.0
2017-02-02 14:00:00,7440.699978132248,20424.0,2807814.0
2017-02-02 15:00:00,-7202.900046437771,20373.0,2805535.0
2017-02-02 16:00:00,2466.5999699687522,20302.0,2804061.0
2017-02-02 17:00:00,10741.599983616317,20470.0,2803257.0
2017-02-02 18:00:00,9164.199980885705,20514.0,2802319.0
2017-02-02 19:00:00,10738.699983639159,20455.0,2801516.0
2017-02-02 20:00:00,13952.399989077545,20438.0,2800980.0
2017-02-02 21:00:00,18889.599997269386,20511.0,2800846.0
2017-02-02 22:00:00,-7062.500046357411,20465.0,2798571.0
2017-02-02 23:00:00,7507.9999782007735,20455.0,2797501.0
2017-02-03 00:00:00,12319.09998636427,20414.0,2796832.0
2017-02-03 01:00:00,13950.499989100386,20424.0,2796297.0
2017-02-03 02:00:00,9079.499980948727,20393.0,2795362.0
2017-02-03 03:00:00,10763.59998361632,20492.0,2794558.0
2017-02-03 04:00:00,13983.599989117727,20445.0,2794024.0
2017-02-03 05:00:00,30155.2000163435,20451.0,2794826.0
2017-02-03 06:00:00,10706.7999836565,20411.0,2794024.0
2017-02-03 07:00:00,12352.199986392614,20435.0,2793356.0
2017-02-03 08:00:00,-577.7000353947736,20440.0,2791619.0
2017-02-03 09:00:00,18839.699997286727,20449.0,2791486.0
2017-02-03 10:00:00,18851.599997269386,20473.0,2791352.0
2017-02-03 11:00:00,17217.199986392614,25299.999999999996,2790684.0
2017-02-03 12:00:00,15552.89998367384,25245.000000000004,2789883.0
2017-02-03 13:00:00,25341.999991853845,30182.0,2789483.0
2017-02-03 14:00:00,22144.19998638711,30226.999999999996,2788815.0
2017-02-03 15:00:00,41617.50001905127,30304.0,2789750.0
2017-02-03 16:00:00,9265.399964628068,30271.000000000004,2788014.0
2017-02-03 17:00:00,17253.39997827563,30152.0,2786948.0
2017-02-03 18:00:00,28595.599997269386,30217.0,2786814.0
2017-02-03 19:00:00,30089.0,30089.0,2786814.0
2017-02-03 20:00:00,13948.59997281991,30090.000000000004,2785480.0
2017-02-03 21:00:00,22170.29998640995,30241.0,2784813.0
2017-02-03 22:00:00,30196.000000000004,30196.000000000004,2784813.0
2017-02-03 23:00:00,38355.700013590045,30284.999999999996,2785480.0
2017-02-04 00:00:00,31914.300002707772,30305.0,2785613.0
2017-02-04 01:00:00,35091.1000081745,30238.999999999996,2786014.0
2017-02-04 02:00:00,28729.599997269386,30351.0,2785880.0
2017-02-04 03:00:00,44896.00002444948,30376.0,2787080.0
2017-02-04 04:00:00,28712.79999730957,30310.0,2786948.0
2017-02-04 05:00:00,38375.60001357271,30317.0,2787614.0
2017-02-04 06:00:00,33254.70000543838,30024.0,2787881.0
2017-02-04 07:00:00,38083.80001361289,30001.0,2788549.0
2017-02-04 08:00:00,30048.0,30048.0,2788549.0
2017-02-04 09:00:00,34936.00000815166,30096.0,2788949.0
2017-02-04 10:00:00,44531.10002447232,29999.0,2790150.0
2017-02-04 11:00:00,41402.60001906861,30077.0,2791086.0
2017-02-04 12:00:00,36491.300010864936,30042.0,2791619.0
2017-02-04 13:00:00,36545.50001089961,30072.0,2792154.0
2017-02-04 14:00:00,38088.80001361289,30006.0,2792822.0
2017-02-04 15:00:00,33243.70000543839,30013.000000000004,2793089.0
2017-02-04 16:00:00,33238.70000544389,30008.000000000004,2793356.0
2017-02-04 17:00:00,26801.299994556113,30032.000000000004,2793089.0
2017-02-04 18:00:00,49433.300032664156,30037.000000000004,2794692.0
2017-02-04 19:00:00,38137.00001365307,30030.0,2795362.0
2017-02-04 20:00:00,38073.80001361289,29991.000000000004,2796030.0
2017-02-04 21:00:00,32980.70000543839,29750.000000000004,2796297.0
2017-02-04 22:00:00,34641.100008169,29789.0,2796698.0
2017-02-04 23:00:00,34689.1000081745,29837.0,2797099.0
2017-02-05 00:00:00,36251.600010922455,29766.0,2797635.0
2017-02-05 01:00:00,33035.70000543838,29804.999999999996,2797902.0
2017-02-05 02:00:00,33062.80000546123,29820.000000000004,2798170.0
2017-02-05 03:00:00,34692.100008169,29840.0,2798571.0
2017-02-05 04:00:00,36280.50001090511,29807.0,2799106.0
2017-02-05 05:00:00,31392.40000272511,29771.0,2799240.0
2017-02-05 06:00:00,29722.0,29722.0,2799240.0
2017-02-05 07:00:00,31618.400002730614,29997.0,2799374.0
2017-02-05 08:00:00,29985.999999999996,29985.999999999996,2799374.0
2017-02-05 09:00:00,29963.999999999996,29963.999999999996,2799374.0
2017-02-05 10:00:00,31674.400002730614,30053.0,2799508.0
2017-02-05 11:00:00,28369.59999726939,29991.000000000004,2799374.0
2017-02-05 12:00:00,28394.599997269386,30016.0,2799240.0
2017-02-05 13:00:00,28347.599997274887,29968.999999999996,2799106.0
2017-02-05 14:00:00,29970.0,29970.0,2799106.0
2017-02-05 15:00:00,28347.599997269383,29968.999999999996,2798972.0
2017-02-05 16:00:00,742.199950929315,29879.0,2796564.0
2017-02-05 17:00:00,26724.299994561617,29955.000000000004,2796297.0
2017-02-05 18:00:00,29936.0,29936.0,2796297.0
2017-02-05 19:00:00,38049.90001363023,29955.000000000004,2796966.0
2017-02-05 20:00:00,52694.200038148236,30043.0,2798838.0
2017-02-05 21:00:00,-741.1000517784585,30004.999999999996,2796297.0
2017-02-05 22:00:00,64022.900057239676,30033.999999999996,2799106.0
2017-02-05 23:00:00,32995.80000545573,29753.0,2799374.0
2017-02-06 00:00:00,32962.70000544389,29732.0,2799641.0
2017-02-06 01:00:00,32944.80000546123,29702.0,2799909.0
2017-02-06 02:00:00,37849.90001363023,29755.0,2800578.0
2017-02-06 03:00:00,37810.000013653065,29703.0,2801248.0
2017-02-06 04:00:00,37817.000013653065,29710.0,2801918.0
2017-02-06 05:00:00,37888.90001363023,29794.0,2802587.0
2017-02-06 06:00:00,44401.50002455268,29821.0,2803792.0
2017-02-06 07:00:00,20127.699983639162,29844.000000000004,2802989.0
2017-02-06 08:00:00,65564.800060068,29894.0,2805937.0
2017-02-06 09:00:00,46197.100027323475,29971.0,2807278.0
2017-02-06 10:00:00,42929.30002186775,29946.0,2808351.0
2017-02-06 11:00:00,47839.50003005409,29992.0,2809826.0
2017-02-06 12:00:00,46296.30002736366,30045.999999999996,2811169.0
2017-02-06 13:00:00,54236.70002459836,39632.0,2812376.0
2017-02-06 14:00:00,47781.20001368775,39650.0,2813048.0
2017-02-06 15:00:00,46455.19999454427,49697.99999999999,2812780.0
2017-02-06 16:00:00,46452.09999451593,49707.0,2812511.0
2017-02-06 17:00:00,51326.40000273062,49705.0,2812645.0
2017-02-06 18:00:00,46429.099994521435,49684.00000000001,2812376.0
2017-02-06 19:00:00,33402.79997265369,49641.00000000001,2811034.0
2017-02-06 20:00:00,67585.70003009427,49714.0,2812511.0
2017-02-06 21:00:00,65546.30002736366,49296.0,2813854.0
2017-02-06 22:00:00,69870.60003557835,48744.0,2815600.0
2017-02-06 23:00:00,58091.60001642386,48339.0,2816406.0
2017-02-07 00:00:00,88467.20006850643,47787.0,2819768.0
2017-02-07 01:00:00,78893.60005208256,47966.0,2822324.0
2017-02-07 02:00:00,77179.40004939213,47849.0,2824748.0
2017-02-07 03:00:00,91468.80007412838,47449.0,2828386.0
2017-02-07 04:00:00,83314.70006045797,47414.0,2831353.0
2017-02-07 05:00:00,91711.40007424892,47619.0,2834997.0
2017-02-07 06:00:00,86740.10006603973,47524.0,2838238.0
2017-02-07 07:00:00,103354.80009369015,47719.0,2842836.0
2017-02-07 08:00:00,114884.00011309121,47729.0,2848386.0
2017-02-07 09:00:00,118112.00011879354,47569.0,2854216.0
2017-02-07 10:00:00,144514.2001632578,47569.0,2862228.0
2017-02-07 11:00:00,129975.60012197164,57545.0,2868214.0
2017-02-07 12:00:00,115737.50014436722,30009.0,2875299.0
2017-02-07 13:00:00,126020.70020309277,5420.0,2885266.0
2017-02-07 14:00:00,124398.50020080965,5153.0,2895121.0
2017-02-07 15:00:00,124630.80020127447,5107.0,2904999.0
2017-02-07 16:00:00,123254.40019895668,5110.0,2914763.0
2017-02-07 17:00:00,111892.10017973917,5158.0,2923584.0
2017-02-07 18:00:00,110479.20017731815,5185.0,2932286.0
2017-02-07 19:00:00,103943.60016639571,5135.0,2940452.0
2017-02-07 20:00:00,104174.20016671714,5172.0,2948634.0
2017-02-07 21:00:00,95886.20015286318,5112.0,2956136.0
2017-02-07 22:00:00,91043.80014463115,5158.0,2963234.0
2017-02-07 23:00:00,89437.10014204393,5088.0,2970205.0
2017-02-08 00:00:00,86219.3001365827,5113.0,2976908.0
2017-02-08 01:00:00,88010.30013964025,5089.0,2983761.0
2017-02-08 02:00:00,79633.30012557987,5061.0,2989924.0
2017-02-08 03:00:00,81564.30012863743,5177.0,2996237.0
2017-02-08 04:00:00,79909.20012596436,5107.0,3002419.0
2017-02-08 05:00:00,74861.80011753143,5069.0,3008187.0
2017-02-08 06:00:00,81799.00012918813,5085.0,3014527.0
2017-02-08 07:00:00,80183.8001264977,5067.0,3020735.0
2017-02-08 08:00:00,82024.90012957259,5081.0,3027094.0
2017-02-08 09:00:00,83850.0001326475,5079.0,3033604.0
2017-02-08 10:00:00,87397.30013862473,5081.0,3040407.0
2017-02-08 11:00:00,90917.9001446485,5020.0,3047506.0
2017-02-08 12:00:00,96681.40015066593,7214.0,3054900.0
2017-02-08 13:00:00,97194.00014222748,12736.0,3061880.0
2017-02-08 14:00:00,100816.70014827959,12765.0,3069157.0
2017-02-08 15:00:00,109547.30016306872,12711.0,3077160.0
2017-02-08 16:00:00,135120.90017216103,32888.0,3085609.0
2017-02-08 17:00:00,91884.70009937513,32873.0,3090486.0
2017-02-08 18:00:00,144082.20018729995,32859.0,3099678.0
2017-02-08 19:00:00,119026.20017894739,12764.0,3108460.0
2017-02-08 20:00:00,131425.80019985163,12749.000000000002,3118268.0
2017-02-08 21:00:00,126442.60019145889,12751.0,3127664.0
2017-02-08 22:00:00,124826.20018892919,12635.0,3136936.0
2017-02-08 23:00:00,148842.40020710282,25858.0,3147100.0
2017-02-09 00:00:00,136529.40017491448,32662.999999999996,3155684.0
2017-02-09 01:00:00,129708.80016337831,32691.0,3163702.0
2017-02-09 02:00:00,128045.40016064221,32649.000000000004,3171586.0
2017-02-09 03:00:00,133501.90016992358,32599.999999999996,3179925.0
2017-02-09 04:00:00,123103.50015231248,32656.000000000004,3187400.0
2017-02-09 05:00:00,119824.30015553079,27465.0,3195033.0
2017-02-09 06:00:00,113090.6001558002,20574.0,3202679.0
2017-02-09 07:00:00,117725.20017711175,12552.0,3211371.0
2017-02-09 08:00:00,116114.00017442132,12538.000000000002,3219931.0
2017-02-09 09:00:00,113906.7001747656,10125.0,3228508.0
2017-02-09 10:00:00,123413.80018681228,12481.0,3237676.0
2017-02-09 11:00:00,116861.60016639571,18053.0,3245842.0
2017-02-09 12:00:00,160921.10019094837,47532.0,3255213.0
2017-02-09 13:00:00,166974.9002065923,44293.0,3265352.0
2017-02-09 14:00:00,140626.40017348618,37607.0,3273866.0
2017-02-09 15:00:00,215294.80029908338,37691.0,3288544.0
2017-02-09 16:00:00,185178.50024176887,41612.0,3300409.0
2017-02-09 17:00:00,198819.20026391235,42100.0,3313361.0
2017-02-09 18:00:00,194048.5002554219,42375.0,3325896.0
2017-02-09 19:00:00,197970.1002622603,42231.0,3338767.0
2017-02-09 20:00:00,192945.80024753418,45955.0,3350915.0
2017-02-09 21:00:00,183402.70023263636,45257.0,3362332.0
2017-02-09 22:00:00,180676.40023318704,42204.0,3373776.0
2017-02-09 23:00:00,178342.30022440982,45085.0,3384789.0
2017-02-10 00:00:00,182413.50023116785,45139.0,3396134.0
2017-02-10 01:00:00,170403.7001941265,55127.0,3405661.0
2017-02-10 02:00:00,155795.30016939025,55208.0,3413974.0
2017-02-10 03:00:00,158381.10015711983,65078.0,3421685.0
